Experiment,Id,Run,Qubits,Layers,Layer,Spin,Phase,FlagPattern,OnesCount,CorrelatedPairs,V,alpha,delta,Vn,alphaN,deltaN 
Wormholes,56,16,20,1,1,True,0.25,XX....XXX.X...XXXX..,10,12,10,10,0,0.5,0.5,0
Wormholes,56,17,20,1,1,True,0.25,..X...XX.XXX..X..X.X,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,56,18,20,1,1,True,0.25,X......XX.X..X.XX..X,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,56,19,20,1,1,True,0.25,XX.X.XX..X..X.XX....,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,56,20,20,1,1,True,0.25,XXX..XX.XX..XXXXXXXX,15,13,15,10,5,0.75,0.5,0.25
Wormholes,56,21,20,1,1,True,0.25,XXX.X.X.X.X..X...XXX,11,7,11,10,1,0.55,0.5,0.05
Wormholes,56,22,20,1,1,True,0.25,.......X.X.XXXXXXXXX,11,14,11,10,1,0.55,0.5,0.05
Wormholes,56,23,20,1,1,True,0.25,.X..X.X...X...X..XXX,8,8,8,10,-2,0.4,0.5,-0.1
Wormholes,56,24,20,1,1,True,0.25,.XXXXXX.XXXX.X...X..,12,11,12,10,2,0.6,0.5,0.1
Wormholes,56,25,20,1,1,True,0.25,XX..X...........XXX.,6,14,6,10,-4,0.3,0.5,-0.2
Wormholes,56,26,20,1,1,True,0.25,..XXX.X..X...X.X.X..,8,7,8,10,-2,0.4,0.5,-0.1
Wormholes,56,27,20,1,1,True,0.25,XX...XX.X..XXXX.X...,10,10,10,10,0,0.5,0.5,0
Wormholes,56,28,20,1,1,True,0.25,..XXX....X....XX.XX.,8,11,8,10,-2,0.4,0.5,-0.1
Wormholes,56,29,20,1,1,True,0.25,.X.XX.X.XX..X.......,7,9,7,10,-3,0.35,0.5,-0.15
Wormholes,56,30,20,1,1,True,0.25,X..XXX..X..X....X...,7,10,7,10,-3,0.35,0.5,-0.15
Wormholes,56,31,20,1,1,True,0.25,......X.XXXX..X..X.X,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,56,32,20,1,1,True,0.25,X..X..XXX.XXXXX.X..X,12,9,12,10,2,0.6,0.5,0.1
Wormholes,56,33,20,1,1,True,0.25,XXX..XX.XX....XX.X.X,11,9,11,10,1,0.55,0.5,0.05
Wormholes,56,34,20,1,1,True,0.25,.X...X..XX..X.X..XXX,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,56,35,20,1,1,True,0.25,X...XX..XX.X.XXXXX.X,12,9,12,10,2,0.6,0.5,0.1
Wormholes,56,36,20,1,1,True,0.25,X..X..XXXXX..X...X.X,10,9,10,10,0,0.5,0.5,0
Wormholes,56,37,20,1,1,True,0.25,..XXXXXXX.XX..X.XX.X,13,10,13,10,3,0.65,0.5,0.15
Wormholes,56,38,20,1,1,True,0.25,..XXX....X.XX.X..X.X,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,56,39,20,1,1,True,0.25,XXXX..X.X...XX..XX.X,11,9,11,10,1,0.55,0.5,0.05
Wormholes,56,40,20,1,1,True,0.25,XX...XXX.X.X.X.X...X,10,7,10,10,0,0.5,0.5,0
Wormholes,56,41,20,1,1,True,0.25,X....X..XXXXXXX..X.X,11,11,11,10,1,0.55,0.5,0.05
Wormholes,56,42,20,1,1,True,0.25,X.X..X....XX..XXXXXX,11,11,11,10,1,0.55,0.5,0.05
Wormholes,56,43,20,1,1,True,0.25,.X...XX.X.X...X.XX..,8,7,8,10,-2,0.4,0.5,-0.1
Wormholes,56,44,20,1,1,True,0.25,..XXXXX...X..X....XX,9,12,9,10,-1,0.45,0.5,-0.05
Wormholes,56,45,20,1,1,True,0.25,X.XX.X..XX.XX.......,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,56,46,20,1,1,True,0.25,X.....X.....XXXX...X,7,13,7,10,-3,0.35,0.5,-0.15
Wormholes,56,47,20,1,1,True,0.25,XX.....XX.XXXX..X.XX,11,11,11,10,1,0.55,0.5,0.05
Wormholes,56,48,20,1,1,True,0.25,..X..X.XX.X..X..X..X,8,6,8,10,-2,0.4,0.5,-0.1
Wormholes,56,49,20,1,1,True,0.25,..XXX....X.X.X..X...,7,9,7,10,-3,0.35,0.5,-0.15
Wormholes,56,50,20,1,1,True,0.25,.XXXX.XX...X...X..X.,9,9,9,10,-1,0.45,0.5,-0.05
Wormholes,56,51,20,1,1,True,0.25,.XX.XX.X..XX.X..X.XX,11,6,11,10,1,0.55,0.5,0.05
Wormholes,56,52,20,1,1,True,0.25,X..XX.X.XXXX....X.XX,11,9,11,10,1,0.55,0.5,0.05
Wormholes,56,53,20,1,1,True,0.25,.X...XXX...X.X.XXX.X,10,8,10,10,0,0.5,0.5,0
Wormholes,56,54,20,1,1,True,0.25,X....X...XX........X,5,13,5,10,-5,0.25,0.5,-0.25
Wormholes,56,55,20,1,1,True,0.25,XXXXX.XXXXXX.X..X..X,14,11,14,10,4,0.7,0.5,0.2
Wormholes,56,56,20,1,1,True,0.25,X.XX..XXXXX..XXXXXXX,15,13,15,10,5,0.75,0.5,0.25
Wormholes,56,57,20,1,1,True,0.25,....XXXXX....X....XX,8,14,8,10,-2,0.4,0.5,-0.1
Wormholes,56,58,20,1,1,True,0.25,XX..XXXXXXXX..X.X.XX,14,11,14,10,4,0.7,0.5,0.2
Wormholes,56,59,20,1,1,True,0.25,X..X.XX.XXX..X......,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,56,60,20,1,1,True,0.25,XX.X..X...XXXXXXXXXX,14,13,14,10,4,0.7,0.5,0.2
Wormholes,56,61,20,1,1,True,0.25,XXX.XXX.XX.X.XX..XX.,13,8,13,10,3,0.65,0.5,0.15
Wormholes,56,62,20,1,1,True,0.25,...XXX.X.XXX.XXX...X,11,10,11,10,1,0.55,0.5,0.05
Wormholes,56,63,20,1,1,True,0.25,X......XXX.XX.X.X.X.,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,56,64,20,1,1,True,0.25,XX...XXX.XX.XX.XX.XX,13,9,13,10,3,0.65,0.5,0.15
Wormholes,56,65,20,1,1,True,0.25,..X..X.XXXX....XXXX.,10,11,10,10,0,0.5,0.5,0
Wormholes,56,66,20,1,1,True,0.25,.XX.X.X...XXXXX..X.X,11,8,11,10,1,0.55,0.5,0.05
Wormholes,56,67,20,1,1,True,0.25,X.X.....X...X.XXX..X,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,56,68,20,1,1,True,0.25,X.X.X.XXX.XX.XX..X..,11,6,11,10,1,0.55,0.5,0.05
Wormholes,56,69,20,1,1,True,0.25,X.XXX.X....X.....XXX,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,56,70,20,1,1,True,0.25,..XX.....X..X..X.X.X,7,8,7,10,-3,0.35,0.5,-0.15
Wormholes,56,71,20,1,1,True,0.25,.....X..X.XX..X.X...,6,9,6,10,-4,0.3,0.5,-0.2
Wormholes,56,72,20,1,1,True,0.25,XX.XX.X.XXXX.XXXXXXX,16,11,16,10,6,0.8,0.5,0.3
Wormholes,56,73,20,1,1,True,0.25,X.....X.X.XX....X.XX,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,56,74,20,1,1,True,0.25,.XXXXXX......X.X..X.,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,56,75,20,1,1,True,0.25,X...X..X.X.XXX..X.XX,10,7,10,10,0,0.5,0.5,0
Wormholes,56,76,20,1,1,True,0.25,X.XX.....X.X...X..X.,7,8,7,10,-3,0.35,0.5,-0.15
Wormholes,56,77,20,1,1,True,0.25,...XX.XXX..XX.XXX..X,11,10,11,10,1,0.55,0.5,0.05
Wormholes,56,78,20,1,1,True,0.25,XXXXXXX..X.XXXXX.XXX,16,13,16,10,6,0.8,0.5,0.3
Wormholes,56,79,20,1,1,True,0.25,...XXXX.X..X....X.X.,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,56,80,20,1,1,True,0.25,X..X.XX.XX.XX.X.XX..,11,6,11,10,1,0.55,0.5,0.05
Wormholes,56,81,20,1,1,True,0.25,X.X.XX.....XXXXXXXX.,12,12,12,10,2,0.6,0.5,0.1
Wormholes,56,82,20,1,1,True,0.25,X.XX...X....XXX..XXX,10,11,10,10,0,0.5,0.5,0
Wormholes,56,83,20,1,1,True,0.25,X....X....X.XXX...X.,7,10,7,10,-3,0.35,0.5,-0.15
Wormholes,56,84,20,1,1,True,0.25,X.......XX.X.X.X.X.X,8,7,8,10,-2,0.4,0.5,-0.1
Wormholes,56,85,20,1,1,True,0.25,X.X.XX..XX.......XXX,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,56,86,20,1,1,True,0.25,X.X..XXX.X.X.XXX..X.,11,6,11,10,1,0.55,0.5,0.05
Wormholes,56,87,20,1,1,True,0.25,XX.XXX.X.X.X.XXXX.X.,13,6,13,10,3,0.65,0.5,0.15
Wormholes,56,88,20,1,1,True,0.25,.XXX.XX.XX.XX..X.X..,11,7,11,10,1,0.55,0.5,0.05
Wormholes,56,89,20,1,1,True,0.25,XXXX.......XXXXXX...,10,16,10,10,0,0.5,0.5,0
Wormholes,56,90,20,1,1,True,0.25,....XX..XXX..X.X....,7,11,7,10,-3,0.35,0.5,-0.15
Wormholes,56,91,20,1,1,True,0.25,...X.XX..X......XXXX,8,12,8,10,-2,0.4,0.5,-0.1
Wormholes,56,92,20,1,1,True,0.25,XXX....X.XX.XXX.....,9,12,9,10,-1,0.45,0.5,-0.05
Wormholes,56,93,20,1,1,True,0.25,XXXX...X.XX.X.X..X..,10,8,10,10,0,0.5,0.5,0
Wormholes,56,94,20,1,1,True,0.25,XXXXX.XXX.XXXXXX..XX,16,13,16,10,6,0.8,0.5,0.3
Wormholes,56,95,20,1,1,True,0.25,...X.X..XX.X...XX.XX,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,56,96,20,1,1,True,0.25,.X.X.X....X..X......,5,9,5,10,-5,0.25,0.5,-0.25
Wormholes,56,97,20,1,1,True,0.25,X..XX..XXXX.XXX...X.,11,10,11,10,1,0.55,0.5,0.05
Wormholes,56,98,20,1,1,True,0.25,XX....XXX.XXX...XX.X,11,11,11,10,1,0.55,0.5,0.05
Wormholes,56,99,20,1,1,True,0.25,X..XX.XXXXX.X..XXXXX,14,11,14,10,4,0.7,0.5,0.2
Wormholes,56,100,20,1,1,True,0.25,.X...X..XX.XX.XXXXXX,12,10,12,10,2,0.6,0.5,0.1
Wormholes,57,1,20,1,1,True,0.5,X..XX.......XXX.X.XX,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,57,2,20,1,1,True,0.5,.XX.X.X.X..X.....X.X,8,6,8,10,-2,0.4,0.5,-0.1
Wormholes,57,3,20,1,1,True,0.5,XX.X..X...XXXXXX..XX,12,11,12,10,2,0.6,0.5,0.1
Wormholes,57,4,20,1,1,True,0.5,XXXXXXXX.XX.X..XX.XX,15,11,15,10,5,0.75,0.5,0.25
Wormholes,57,5,20,1,1,True,0.5,.X...XXX.XX.X.X...XX,10,8,10,10,0,0.5,0.5,0
Wormholes,57,6,20,1,1,True,0.5,....X.X.XXX..X.X.XXX,10,8,10,10,0,0.5,0.5,0
Wormholes,57,7,20,1,1,True,0.5,X.X.X..X.........X.X,6,9,6,10,-4,0.3,0.5,-0.2
Wormholes,57,8,20,1,1,True,0.5,.XX..XXX....X.XXXXXX,12,12,12,10,2,0.6,0.5,0.1
Wormholes,57,9,20,1,1,True,0.5,X...X..XX.X..XX.....,7,10,7,10,-3,0.35,0.5,-0.15
Wormholes,57,10,20,1,1,True,0.5,XXX..XX.XX..X.....X.,9,10,9,10,-1,0.45,0.5,-0.05
Wormholes,57,11,20,1,1,True,0.5,X.X.XX.X.X..XX.XX.X.,11,4,11,10,1,0.55,0.5,0.05
Wormholes,57,12,20,1,1,True,0.5,..X.X.X.X..X.X......,6,7,6,10,-4,0.3,0.5,-0.2
Wormholes,57,13,20,1,1,True,0.5,X..XXX...X.XX.XXXXX.,12,10,12,10,2,0.6,0.5,0.1
Wormholes,57,14,20,1,1,True,0.5,XXXXX.XX.X..X.XXX...,12,10,12,10,2,0.6,0.5,0.1
Wormholes,57,15,20,1,1,True,0.5,X...X..X.XXXX.XXX...,10,10,10,10,0,0.5,0.5,0
Wormholes,57,16,20,1,1,True,0.5,.X..X..X.XXXXX.X..X.,10,7,10,10,0,0.5,0.5,0
Wormholes,57,17,20,1,1,True,0.5,.X...X.XXXXX.....XX.,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,57,18,20,1,1,True,0.5,.XX.XXXX.X.X.XXXX..X,13,8,13,10,3,0.65,0.5,0.15
Wormholes,57,19,20,1,1,True,0.5,..XX..XX...XXX...X.X,9,10,9,10,-1,0.45,0.5,-0.05
Wormholes,57,20,20,1,1,True,0.5,.XXXXX....X...X.XX.X,10,10,10,10,0,0.5,0.5,0
Wormholes,57,21,20,1,1,True,0.5,XXX.X...XXX.XXXX.X.X,13,9,13,10,3,0.65,0.5,0.15
Wormholes,57,22,20,1,1,True,0.5,....XXXXXXXX..X....X,10,14,10,10,0,0.5,0.5,0
Wormholes,57,23,20,1,1,True,0.5,XX....X..X...X...X.X,7,9,7,10,-3,0.35,0.5,-0.15
Wormholes,57,24,20,1,1,True,0.5,X.X.XXXXXX...XXXXXXX,15,13,15,10,5,0.75,0.5,0.25
Wormholes,57,25,20,1,1,True,0.5,X.XX.X.XX...XX.X.X.X,11,5,11,10,1,0.55,0.5,0.05
Wormholes,57,26,20,1,1,True,0.5,X.X.XXX..XX..X..X..X,10,7,10,10,0,0.5,0.5,0
Wormholes,57,27,20,1,1,True,0.5,..XXXX.X..X...X..X..,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,57,28,20,1,1,True,0.5,....XX.X.X..X.XX..X.,8,7,8,10,-2,0.4,0.5,-0.1
Wormholes,57,29,20,1,1,True,0.5,..XXX.X...XXXXXXXXX.,13,13,13,10,3,0.65,0.5,0.15
Wormholes,57,30,20,1,1,True,0.5,XXXXX...X....XX..X.X,10,11,10,10,0,0.5,0.5,0
Wormholes,57,31,20,1,1,True,0.5,..X.X...X..X..XXXX.X,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,57,32,20,1,1,True,0.5,XXX..XXX...XX...X...,9,12,9,10,-1,0.45,0.5,-0.05
Wormholes,57,33,20,1,1,True,0.5,X....XX..X..XX.X..X.,8,8,8,10,-2,0.4,0.5,-0.1
Wormholes,57,34,20,1,1,True,0.5,X..X...X.X...X.X..XX,8,7,8,10,-2,0.4,0.5,-0.1
Wormholes,57,35,20,1,1,True,0.5,.XX...XXX......X.XXX,9,12,9,10,-1,0.45,0.5,-0.05
Wormholes,57,36,20,1,1,True,0.5,.XXXXX..X...XX......,8,13,8,10,-2,0.4,0.5,-0.1
Wormholes,57,37,20,1,1,True,0.5,.XX......X......XXX.,6,13,6,10,-4,0.3,0.5,-0.2
Wormholes,57,38,20,1,1,True,0.5,.X.X......X.XXXX.XX.,9,9,9,10,-1,0.45,0.5,-0.05
Wormholes,57,39,20,1,1,True,0.5,..X.XXX...X.XXX.XX.X,11,8,11,10,1,0.55,0.5,0.05
Wormholes,57,40,20,1,1,True,0.5,XX...XXX..X..XX.XX.X,11,9,11,10,1,0.55,0.5,0.05
Wormholes,57,41,20,1,1,True,0.5,..X.X.XXXX.X..XX....,9,9,9,10,-1,0.45,0.5,-0.05
Wormholes,57,42,20,1,1,True,0.5,.X..X.X.....XXXX.XXX,10,10,10,10,0,0.5,0.5,0
Wormholes,57,43,20,1,1,True,0.5,XX.XXXX.XX.XX..X...X,12,9,12,10,2,0.6,0.5,0.1
Wormholes,57,44,20,1,1,True,0.5,X.X..XX..X....X.XXXX,10,9,10,10,0,0.5,0.5,0
Wormholes,57,45,20,1,1,True,0.5,X..X..XXXX..X..XX.X.,10,8,10,10,0,0.5,0.5,0
Wormholes,57,46,20,1,1,True,0.5,X.XXXX......XXX.XXXX,12,13,12,10,2,0.6,0.5,0.1
Wormholes,57,47,20,1,1,True,0.5,.XX.X....XX.X.XXXX.X,11,8,11,10,1,0.55,0.5,0.05
Wormholes,57,48,20,1,1,True,0.5,X.X.....XX..X...XXX.,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,57,49,20,1,1,True,0.5,.XX....XX....X.XX.XX,9,10,9,10,-1,0.45,0.5,-0.05
Wormholes,57,50,20,1,1,True,0.5,...X.....X.XXXX....X,7,12,7,10,-3,0.35,0.5,-0.15
Wormholes,57,51,20,1,1,True,0.5,X..X.X...X..X..XXX.X,9,7,9,10,-1,0.45,0.5,-0.05
Wormholes,57,52,20,1,1,True,0.5,.XX.XXX.X...X.......,7,11,7,10,-3,0.35,0.5,-0.15
Wormholes,57,53,20,1,1,True,0.5,X..XXX......XX.XXXX.,10,12,10,10,0,0.5,0.5,0
Wormholes,57,54,20,1,1,True,0.5,X.X..X....X.XX.XXX..,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,57,55,20,1,1,True,0.5,.XX.XXXXX..XX.XXXXX.,14,11,14,10,4,0.7,0.5,0.2
Wormholes,57,56,20,1,1,True,0.5,XXX.XX.X.XX.X..X..X.,11,6,11,10,1,0.55,0.5,0.05
Wormholes,57,57,20,1,1,True,0.5,X..X.XXX..X...XX.X..,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,57,58,20,1,1,True,0.5,XX...XXX.X.X....XXXX,11,11,11,10,1,0.55,0.5,0.05
Wormholes,57,59,20,1,1,True,0.5,.......X.XX.X.X.XXX.,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,57,60,20,1,1,True,0.5,XX.X..X.X..X......X.,7,8,7,10,-3,0.35,0.5,-0.15
Wormholes,57,61,20,1,1,True,0.5,XXXX...X....X.X.XXX.,10,10,10,10,0,0.5,0.5,0
Wormholes,57,62,20,1,1,True,0.5,X..XX.....X.X...XXXX,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,57,63,20,1,1,True,0.5,.X.XXX..X...X..X.X.X,9,6,9,10,-1,0.45,0.5,-0.05
Wormholes,57,64,20,1,1,True,0.5,XX.XX...X...X.XXXX..,10,10,10,10,0,0.5,0.5,0
Wormholes,57,65,20,1,1,True,0.5,....X......XXXXX..X.,7,13,7,10,-3,0.35,0.5,-0.15
Wormholes,57,66,20,1,1,True,0.5,.X....X..XX.X.XX.XXX,10,8,10,10,0,0.5,0.5,0
Wormholes,57,67,20,1,1,True,0.5,..XXXXXXX....X.X.XX.,11,11,11,10,1,0.55,0.5,0.05
Wormholes,57,68,20,1,1,True,0.5,.XXXX.XX.X.XXXXX.X..,13,9,13,10,3,0.65,0.5,0.15
Wormholes,57,69,20,1,1,True,0.5,X..X...X.X.XXXX..X..,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,57,70,20,1,1,True,0.5,...XXX..XXX..X.....X,8,12,8,10,-2,0.4,0.5,-0.1
Wormholes,57,71,20,1,1,True,0.5,.X...X..XXXXX.XX.XX.,11,9,11,10,1,0.55,0.5,0.05
Wormholes,57,72,20,1,1,True,0.5,XX....X....XXX...XX.,8,12,8,10,-2,0.4,0.5,-0.1
Wormholes,57,73,20,1,1,True,0.5,X.XX.XX.X.X.XXX.XX.X,13,5,13,10,3,0.65,0.5,0.15
Wormholes,57,74,20,1,1,True,0.5,X.XXX.XXXXX.XX..XXXX,15,11,15,10,5,0.75,0.5,0.25
Wormholes,57,75,20,1,1,True,0.5,X.X...X.X....X..X.X.,7,6,7,10,-3,0.35,0.5,-0.15
Wormholes,57,76,20,1,1,True,0.5,..X....X.XXXXX.XXX..,10,11,10,10,0,0.5,0.5,0
Wormholes,57,77,20,1,1,True,0.5,..X............XXX..,4,15,4,10,-6,0.2,0.5,-0.3
Wormholes,57,78,20,1,1,True,0.5,.X..X.X..X.XX.X..XX.,9,5,9,10,-1,0.45,0.5,-0.05
Wormholes,57,79,20,1,1,True,0.5,XX....X.......X.XX.X,7,11,7,10,-3,0.35,0.5,-0.15
Wormholes,57,80,20,1,1,True,0.5,.X..X..X....XXXX.X.X,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,57,81,20,1,1,True,0.5,XXX.X.XXXXX....X.XX.,12,10,12,10,2,0.6,0.5,0.1
Wormholes,57,82,20,1,1,True,0.5,.X...X.....XX..XXXX.,8,11,8,10,-2,0.4,0.5,-0.1
Wormholes,57,83,20,1,1,True,0.5,X..X..X.X......XX...,6,10,6,10,-4,0.3,0.5,-0.2
Wormholes,57,84,20,1,1,True,0.5,.XX...XX.XX....X.XX.,9,9,9,10,-1,0.45,0.5,-0.05
Wormholes,57,85,20,1,1,True,0.5,X.X..X.X.XX.X.....X.,8,6,8,10,-2,0.4,0.5,-0.1
Wormholes,57,86,20,1,1,True,0.5,....XX.X..XX.X.X.XX.,9,7,9,10,-1,0.45,0.5,-0.05
Wormholes,57,87,20,1,1,True,0.5,X.X...X..XX..X....XX,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,57,88,20,1,1,True,0.5,.XXX.X...XXXXX.XXXX.,13,11,13,10,3,0.65,0.5,0.15
Wormholes,57,89,20,1,1,True,0.5,......X.X.XX.XXX....,7,11,7,10,-3,0.35,0.5,-0.15
Wormholes,57,90,20,1,1,True,0.5,X.X..X....X.X.XX..X.,8,6,8,10,-2,0.4,0.5,-0.1
Wormholes,57,91,20,1,1,True,0.5,.X.X.XX..X..XXX...X.,9,7,9,10,-1,0.45,0.5,-0.05
Wormholes,57,92,20,1,1,True,0.5,XXXX...X.XX...XXXXXX,13,13,13,10,3,0.65,0.5,0.15
Wormholes,57,93,20,1,1,True,0.5,X.X...XX.X..XX.XXXXX,12,9,12,10,2,0.6,0.5,0.1
Wormholes,57,94,20,1,1,True,0.5,XX..XX.X.X..X...X.X.,9,6,9,10,-1,0.45,0.5,-0.05
Wormholes,57,95,20,1,1,True,0.5,..XX......XXXXXX..XX,10,14,10,10,0,0.5,0.5,0
Wormholes,57,96,20,1,1,True,0.5,X.XX.XX.XX.X.XXXXXX.,14,8,14,10,4,0.7,0.5,0.2
Wormholes,57,97,20,1,1,True,0.5,...XX..X.X..X.X.XX.X,9,6,9,10,-1,0.45,0.5,-0.05
Wormholes,57,98,20,1,1,True,0.5,X....X.X....XXX...X.,7,10,7,10,-3,0.35,0.5,-0.15
Wormholes,57,99,20,1,1,True,0.5,X..X.X..XXX..XXXX.X.,11,8,11,10,1,0.55,0.5,0.05
Wormholes,57,100,20,1,1,True,0.5,XX.X.XXXX.XX..X.XXXX,14,9,14,10,4,0.7,0.5,0.2
Wormholes,58,1,20,1,1,True,0.75,.X..XXX.X.X..XXX....,9,9,9,10,-1,0.45,0.5,-0.05
Wormholes,58,2,20,1,1,True,0.75,XX..X.XXXX.XX.XX...X,12,9,12,10,2,0.6,0.5,0.1
Wormholes,58,3,20,1,1,True,0.75,X...XXX..XX.X..X..X.,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,58,4,20,1,1,True,0.75,.X....XX.XX.XX.XX.X.,10,7,10,10,0,0.5,0.5,0
Wormholes,58,5,20,1,1,True,0.75,..X.X.XXX..XXXX.XX.X,12,8,12,10,2,0.6,0.5,0.1
Wormholes,58,6,20,1,1,True,0.75,XXX.X.X..XXXXXX..XX.,13,10,13,10,3,0.65,0.5,0.15
Wormholes,58,7,20,1,1,True,0.75,..X.X.X...X.....X..X,6,8,6,10,-4,0.3,0.5,-0.2
Wormholes,58,8,20,1,1,True,0.75,XX.......X.XX.XX..X.,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,58,9,20,1,1,True,0.75,X.XXXXX..XX.XX.XX...,12,10,12,10,2,0.6,0.5,0.1
Wormholes,58,10,20,1,1,True,0.75,..X.XX.XX.X.X.XXXX.X,12,6,12,10,2,0.6,0.5,0.1
Wormholes,58,11,20,1,1,True,0.75,X.X....XX.XX..XX.X..,9,8,9,10,-1,0.45,0.5,-0.05
Wormholes,58,12,20,1,1,True,0.75,..XX.X.X......XX.X..,7,9,7,10,-3,0.35,0.5,-0.15
Wormholes,58,13,20,1,1,True,0.75,..XX.XX.X.XX.X.X.X..,10,5,10,10,0,0.5,0.5,0
Wormholes,58,14,20,1,1,True,0.75,X.XX.X.X..XX.XXX..XX,12,7,12,10,2,0.6,0.5,0.1
Wormholes,58,15,20,1,1,True,0.75,.XXX.X..X....XXXXXX.,11,11,11,10,1,0.55,0.5,0.05
Wormholes,58,16,20,1,1,True,0.75,....X.X.XXXX.....X.X,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,58,17,20,1,1,True,0.75,.X.XX..XXX.X..X.XX..,10,7,10,10,0,0.5,0.5,0
Wormholes,58,18,20,1,1,True,0.75,XXXXX.XX..X.XX..X.XX,13,9,13,10,3,0.65,0.5,0.15
Wormholes,58,19,20,1,1,True,0.75,X...XX....X.XXXX...X,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,58,20,20,1,1,True,0.75,.X.XX...XX...XX.XXX.,10,9,10,10,0,0.5,0.5,0
Wormholes,58,21,20,1,1,True,0.75,.XX....X.X.X......X.,6,9,6,10,-4,0.3,0.5,-0.2
Wormholes,58,22,20,1,1,True,0.75,XXX.XXX.XX.X.......X,10,11,10,10,0,0.5,0.5,0
Wormholes,58,23,20,1,1,True,0.75,.X.XXX....XX..X.X...,8,9,8,10,-2,0.4,0.5,-0.1
Wormholes,58,24,20,1,1,True,0.75,...XX...X...XX.XXXXX,10,12,10,10,0,0.5,0.5,0
Wormholes,58,25,20,1,1,True,0.75,.XX..XXXX..XXX..X.X.,11,9,11,10,1,0.55,0.5,0.05
Wormholes,58,26,20,1,1,True,0.75,.X.XX.X.X.XX.X.XXX.X,12,4,12,10,2,0.6,0.5,0.1
Wormholes,58,27,20,1,1,True,0.75,X...X....X...X.XX...,6,10,6,10,-4,0.3,0.5,-0.2
Wormholes,58,28,20,1,1,True,0.75,X..X......XXXX.X.XX.,9,10,9,10,-1,0.45,0.5,-0.05
Wormholes,58,29,20,1,1,True,0.75,XXX.XXXXXX.X......XX,12,13,12,10,2,0.6,0.5,0.1
Wormholes,58,30,20,1,1,True,0.75,XX..X.X....XXXXXXXX.,12,12,12,10,2,0.6,0.5,0.1
Wormholes,58,31,20,1,1,True,0.75,.X....X..XXX..X.X..X,8,8,8,10,-2,0.4,0.5,-0.1
Wormholes,58,32,20,1,1,True,0.75,X..X.X.X...X...X.XX.,8,6,8,10,-2,0.4,0.5,-0.1
Wormholes,58,33,20,1,1,True,0.75,.X......X.XXXX...XX.,8,11,8,10,-2,0.4,0.5,-0.1
Wormholes,58,34,20,1,1,True,0.75,...XX.XX.XX..X..XX..,9,9,9,10,-1,0.45,0.5,-0.05
Wormholes,58,35,20,1,1,True,0.75,.XXXX.XX...XX.....X.,9,11,9,10,-1,0.45,0.5,-0.05
Wormholes,58,36,20,1,1,True,0.75,X.X...X.XXXXXXX..XX.,12,10,12,10,2,0.6,0.5,0.1
Wormholes,58,37,20,1,1,True,0.75,..XXXX.X.XX..X.X.XX.,11,7,11,10,1,0.55,0.5,0.05
Wormholes,58,38,20,1,1,True,0.75,X.XXX.X..X.XXX..X.XX,12,7,12,10,2,0.6,0.5,0.1
Wormholes,58,39,20,1,1,True,0.75,.XX.....X...X.XXX..X,8,10,8,10,-2,0.4,0.5,-0.1
Wormholes,58,40,20,1,1,True,0.75,X.......X.....X.XX..,5,12,5,10,-5,0.25,0.5,-0.25
Wormholes,58,41,20,1,1,True,0.75,.XX..X....XX.XXX....,8,11,8,10,-2,0.4,0.5,-0.1
Wormholes,58,42,20,1,1,True,0.75,XXXXX..X..X..X....XX,10,11,10,10,0,0.5,0.5,0
Wormholes,58,43,20,1,1,True,0.75,.XX...XXXXX.X..XX.X.,11,9,11,10,1,0.55,0.5,0.05
